datetime,serial_no,curvature_1,curvature_2,tilt_1,tilt_2,machine_number
2024-05-25T20:10:32,DNpn40630524450,0.5411189395253225,0.728186378358687,0.8499294862436124,0.8494033925804998,1
2024-05-28T11:43:58,DNpn40630524895,0.46328636083638675,0.5439861809142135,1.044947053772058,0.7506049202490322,4
2024-05-28T06:30:54,DNpn40630524203,0.5163206656853154,0.5099922502376301,0.9534088757202462,1.2995290251565372,1
2024-05-25T00:16:14,DNpn40630524587,0.415417517490554,0.5972201414685822,1.0450230996097698,1.102649862267764,3
2024-05-27T09:52:33,DNpn40630524755,0.9016199839021622,0.16063140893533767,0.8222411470850381,1.506234363691136,2
2024-05-28T02:17:36,DNpn40630524244,0.33718495063474274,0.4329291781730633,0.8986179533052365,0.9786664631275869,4
2024-05-25T06:47:08,DNpn40630524691,0.5447903148136354,0.508006629465752,1.2958093249792206,1.2116362571734414,3
2024-05-25T00:32:32,DNpn40630524919,0.551643021207685,0.6560569763094829,1.2039059944625043,0.9531681975096719,4
2024-05-27T18:17:36,DNpn40630524658,0.5625794499946952,0.41314188367981153,0.8668177460983743,1.0379279143875748,3
2024-05-27T10:04:21,DNpn40630524004,0.6181930761921963,0.5621356072556212,0.9402260706872547,1.0860847110253735,3
2024-05-24T19:45:35,DNpn40630524494,0.45647361079655224,0.42955592373760176,1.1142861195906621,0.8737869515231853,3
2024-05-24T15:17:16,DNpn40630524546,0.3800759831314278,0.21538811283725884,1.1340318838074859,1.1289732850839442,4
2024-05-24T23:17:34,DNpn40630524351,0.4998859052814366,0.49727395977335015,0.9255936516071905,0.8028623111143127,3
2024-05-25T22:00:52,DNpn40630524463,0.5621571311937731,0.5444290323117562,0.7332955523333937,0.7166541178817929,3
2024-05-25T22:09:52,DNpn40630524804,0.6987032066455159,0.4856368738781736,0.7223162019845787,1.1509752719162119,2
2024-05-28T03:23:18,DNpn40630524262,0.4442326104647165,0.4664295732977713,0.9046918841067668,1.0379928205709217,4
2024-05-28T09:55:37,DNpn40630524624,0.3979590876238663,0.5999771852434451,1.0456373073771679,1.0868433842029912,4
2024-05-25T19:56:04,DNpn40630524989,0.4081453797434278,0.43788967171059856,0.8140470023815525,0.9664419828220819,4
2024-05-28T06:03:59,DNpn40630524506,0.529415359572995,0.5420184172556088,0.7261471784791709,0.9005707365160727,2
2024-05-25T10:37:32,DNpn40630524777,0.4280887255815869,0.49067181730690906,0.8604463664714462,1.1139827718139124,2
2024-05-26T13:58:11,DNpn40630524654,0.8043516163414199,-0.010638133280671272,0.9656165847558141,1.4099367419317779,4
2024-05-28T05:06:01,DNpn40630524830,0.46265130667485355,0.40268712643497406,1.0377294245318371,1.1189962222616965,3
2024-05-27T22:43:54,DNpn40630524882,0.6221474134638139,0.4026780031241828,1.0552401759657413,1.2083999558612322,1
2024-05-26T05:24:44,DNpn40630524221,0.5164031045464352,0.48481977934035214,0.9829381741164802,0.8185133267896315,1
2024-05-24T16:08:29,DNpn40630524878,0.5521980017683805,0.6293334533993392,1.0568797476671627,1.4372783395644448,1
2024-05-25T14:55:07,DNpn40630524376,0.49580938264346036,0.5881632417175551,0.9820401546621814,1.233642487047657,3
2024-05-25T16:03:00,DNpn40630524906,0.4634745819369611,0.23314291191037095,1.1313366942760392,1.0465586183171836,2
2024-05-26T21:57:07,DNpn40630524300,0.5628820244416278,0.42973266148938044,1.0590653162638475,0.8246048880675706,3
2024-05-28T01:45:19,DNpn40630524913,0.4580064168020939,0.5963459227291059,1.0358416439016758,1.2845714237679429,1
2024-05-24T21:56:51,DNpn40630524037,0.5898710277471608,0.352900515707242,0.579538263387646,0.8602202838073045,2
2024-05-25T14:10:11,DNpn40630524795,0.7197635601193624,0.055184496202955007,1.8269117317177934,0.6387134076972041,3
2024-05-26T09:55:02,DNpn40630524788,0.43283850801358936,0.6098950957078946,0.822145218498585,1.2140582438807428,3
2024-05-28T02:57:59,DNpn40630524652,0.855553946617261,0.4845211984042688,0.8578554185557761,0.9655256945533236,1
2024-05-25T23:49:02,DNpn40630524051,0.5474643287225347,0.48960443991195085,0.9051933063618962,1.325051766955419,3
2024-05-27T17:57:40,DNpn40630524197,0.6097779575621047,0.6151049669191276,0.9957478942647668,1.1391035160462046,2
2024-05-26T08:30:58,DNpn40630524699,0.6866637725865606,0.5046892123256048,0.9725052732089343,1.092568620396544,2
2024-05-26T14:05:54,DNpn40630524005,0.44461941529411647,0.552935410879925,0.8933798028980143,1.202090452330698,1
2024-05-24T19:45:43,DNpn40630524020,0.7601537820644262,0.07252937300017565,0.9949358532315304,1.6516661940712003,3
2024-05-27T17:54:44,DNpn40630524143,0.4364174906097729,0.6351851337324315,0.9555635167149238,1.2314235612016176,3
2024-05-27T06:35:41,DNpn40630524679,0.5643061958202891,0.6572865955671505,1.0586166593633417,1.2263628258857278,2
2024-05-26T02:09:18,DNpn40630524273,0.6243891707733799,0.7712185338093837,0.7928752039771132,0.800158213010013,4
2024-05-27T17:48:03,DNpn40630524583,0.680484642588476,0.41872993081132015,1.1585893744042783,1.2448792235314725,3
2024-05-26T02:48:43,DNpn40630524271,0.42272582502895345,0.6238087615325507,1.3824763164812535,0.829670671624473,4
2024-05-26T11:07:14,DNpn40630524045,0.6833370428137322,0.6574020731081408,0.9088093512049397,1.0108242769439972,4
2024-05-24T19:21:36,DNpn40630524172,0.5748098174905953,0.7121325102504567,1.1087386071922856,0.886317969464393,4
2024-05-25T07:09:33,DNpn40630524364,0.49168627967695067,0.40383288992909555,0.8793900621567234,1.1256218825163695,4
2024-05-24T21:01:48,DNpn40630524868,0.8503849122574682,0.053368767285609936,1.2206981600997329,1.2912356746494371,3
2024-05-27T16:55:45,DNpn40630524981,0.5282582017173542,0.437502013869028,1.3398761377597257,1.0377520121866337,1
2024-05-26T00:22:09,DNpn40630524306,0.5925901044882441,0.5677313029297029,0.8769843449725971,1.049470037237288,2
2024-05-25T04:32:46,DNpn40630524160,0.4660433121924809,0.5983811320493275,1.0208596495472888,1.34985905525099,3
2024-05-25T19:38:10,DNpn40630524420,0.5689046120313336,0.5775871921043718,0.8593807970602408,0.7015614876578458,2
2024-05-26T00:15:37,DNpn40630524239,0.4960568451866004,0.5274852799127903,1.0449985936624049,1.4193848912329625,1
2024-05-27T09:19:34,DNpn40630524549,0.7302934295964549,0.11275127931017533,1.9125480154012495,1.0486425793015557,1
2024-05-26T08:23:28,DNpn40630524617,0.43618085351402436,0.4686504006468746,0.9491501061552537,1.112041757172887,3
2024-05-26T08:36:45,DNpn40630524927,0.6130259078859653,0.6492891752287347,0.8842526894151954,0.958119699064746,3
2024-05-25T13:27:40,DNpn40630524914,0.4817467148944251,0.7801955920132588,1.179811950669523,0.6573813704822613,1
2024-05-26T02:57:41,DNpn40630524837,0.6833602205429453,0.4688649298261785,1.0509793193380017,0.9363499011695919,4
2024-05-26T18:44:09,DNpn40630524486,0.48833024350380483,0.5550078255396333,1.2537459542860265,1.1210558304991087,3
2024-05-28T02:50:57,DNpn40630524152,0.4673051816819793,0.5829276149962028,0.8856380960699384,0.6392695530891693,2
2024-05-28T06:07:13,DNpn40630524992,0.6139375385773063,0.3927005401317559,0.6980384284418252,0.952981917398486,4
2024-05-25T23:07:36,DNpn40630524065,0.7753532527452248,0.04262731419395856,1.7713775822361537,1.1164384860490408,2
2024-05-26T04:22:00,DNpn40630524987,0.4194466778705975,0.5123987231125883,0.9808340753627567,1.1100702198665913,3
2024-05-24T17:25:04,DNpn40630524044,0.5426656491438113,0.4887594695133196,1.0025885363483291,1.2275226344042582,4
2024-05-26T00:09:29,DNpn40630524940,0.9906240898642924,0.08336781589305821,1.0285885920599607,1.141186697762375,2
